user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
61,113,fist,0.7632381,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.596319018404908,0.596319018404908
48,129,waveOut,0.7083326,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.544615384615385,NaN
32,61,open,0.7450764,waveOut,waveOut,waveOut,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
74,64,fist,0.725984,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.653097345132743,0.730693069306931
69,88,waveIn,0.7806548,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.67351598173516,0.67351598173516
23,8,noGesture,0.8351956,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
20,104,waveIn,0.8250365,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.479432624113475,NaN,0.479432624113475,0.634394904458599
63,127,open,0.8548072,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.447204968944099,0.447204968944099
28,30,fist,0.7501196,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.486631016042781,0.486631016042781
48,149,waveOut,0.7415166,waveOut,open,waveOut,waveOut,1,0,1,1,1,0,1,1,0.393762183235867,NaN,0.393762183235867,0.50994575045208
74,94,pinch,0.7549585,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.556328233657858,0.471281296023564
51,104,waveIn,0.8121687,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
27,8,noGesture,0.8649752,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
7,148,open,0.9681553,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.520833333333333,0.526174496644295
29,104,waveIn,0.931526,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.535014005602241,0.535014005602241
53,64,pinch,0.9535002,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.593576965669989,0.62108922363847
59,92,fist,0.827814,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.45679012345679,0.45679012345679
40,40,waveIn,0.8138117,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.595375722543353,0.50920245398773
10,10,noGesture,0.8044424,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
7,42,waveOut,0.8599827,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.522167487684729
46,83,waveOut,0.8226444,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.483063328424153,0.38810641627543
72,112,waveIn,0.7951401,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.64796633941094,NaN,0.64796633941094,0.64796633941094
75,68,pinch,0.9116209,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.307839388145315,0.307839388145315
4,59,pinch,0.9173427,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.542211652794293,0.542211652794293
4,8,noGesture,0.8655016,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
61,89,pinch,0.9456769,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.633077765607886,0.710976837865055
58,74,pinch,1.146049,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.538745387453875,0.717672413793103,0.717672413793103
61,21,noGesture,0.9802641,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
75,138,open,0.9033268,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.498525073746313,0.498525073746313
18,150,waveOut,0.8242739,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.418181818181818,0.418181818181818,0.418181818181818
38,137,waveIn,0.8441981,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.389955686853767,0.389955686853767
65,119,waveIn,0.8568932,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.572383073496659,0.572383073496659
27,75,pinch,0.8592859,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.655629139072848,0.712473572938689
71,57,open,0.8484366,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.434447300771208,0.537275064267352
34,116,waveIn,0.8121923,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,1,1,1,NaN,0.406995230524642,0.406349206349206,0.406349206349206
38,111,waveOut,0.8738038,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.349907918968692,0.218687872763419
56,141,open,0.8244617,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.549192364170338,0.629680998613038
35,134,open,0.8817767,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.297435897435897,0.4064
13,125,waveIn,0.8006038,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.574347332576618,0.636264929424538
46,149,pinch,0.8167712,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.501587301587302
41,83,waveIn,0.8361098,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.527670527670528,NaN,0.667415730337079,0.667415730337079
52,59,pinch,0.8845663,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.691605839416058,0.691605839416058
53,11,noGesture,0.8289048,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
32,87,pinch,0.8202336,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.50730411686587,0.582597730138714
72,83,fist,0.7993656,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.747395833333333,0.747395833333333
57,136,open,0.9277794,open,open,open,open,1,1,1,1,1,1,1,1,0.375415282392027,0.375415282392027,0.375415282392027,0.375415282392027
59,39,waveOut,0.8366316,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.515625,0.515625,0.515625,0.515625
2,78,fist,0.9030829,fist,pinch,fist,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.64969696969697,NaN
53,129,open,0.9670666,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.411971830985915,0.411971830985915,0.411971830985915
40,11,noGesture,0.92865,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
55,68,pinch,0.7744376,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.726926736441484,0.726926736441484
24,105,waveIn,0.891341,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.594152046783626,NaN,0.594152046783626,0.594152046783626
44,117,waveIn,0.9328981,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.497970230040595,0.497970230040595
60,102,waveIn,0.8231841,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.602591792656587,0.602591792656587
71,39,fist,0.8461923,fist,open,fist,open,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
38,115,waveOut,0.8287328,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.333333333333333,NaN,0.333333333333333,0.333333333333333
43,92,pinch,0.8481937,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.73784355179704,0.707910750507099,0.73784355179704,0.707910750507099
58,114,waveIn,0.9696038,pinch,waveIn,waveIn,waveIn,0,1,1,1,0,0,1,1,NaN,NaN,0.577127659574468,0.577127659574468
68,68,pinch,0.8957547,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.448911222780569,0.492935635792779
2,149,open,1.0042974,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.429394812680115,0.429394812680115
70,80,waveOut,0.8765113,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.604210526315789,0.660606060606061
5,83,fist,0.9662403,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.559386973180077,0.559386973180077
54,102,waveIn,1.1381065,fist,waveIn,fist,waveIn,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.500851788756388
18,27,fist,1.1383885,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.318996415770609,0.431438127090301
15,38,waveOut,1.1206884,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.578378378378378,0.578378378378378
3,42,waveOut,1.2418974,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.555555555555556,0.434310532030402
44,13,noGesture,1.286633,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
60,144,fist,1.103612,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.547945205479452,0.547945205479452
33,75,pinch,1.1978568,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.564102564102564
66,3,noGesture,1.0424294,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
24,140,open,0.876413,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.520055325034578,0.520055325034578,0.520055325034578
53,85,fist,0.8385601,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.699186991869919,0.699186991869919
13,16,noGesture,0.9402578,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
51,59,pinch,0.8103563,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.598895027624309,0.598895027624309,0.598895027624309
63,38,waveOut,0.929427,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.472783825816485,0.472783825816485
18,9,noGesture,0.910269,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
55,108,waveOut,0.8038801,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.653944020356234,0.653944020356234
9,88,pinch,0.8340536,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.44794952681388,NaN,0.44794952681388,0.540059347181009
37,105,waveOut,0.9488142,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.430717863105175,0.430717863105175,0.430717863105175,0.430717863105175
35,74,pinch,1.0999045,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.379613356766257,0.379613356766257
17,140,open,1.1180245,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.444444444444444,NaN
73,53,waveOut,1.0475398,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.28785046728972,0.28785046728972,0.28785046728972,0.28785046728972
62,99,fist,0.9993827,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.690949227373068,0.690949227373068
35,147,open,1.2026074,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.563706563706564,0.460746460746461
41,110,waveOut,1.5054043,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,0,0.492795389048991,NaN,0.492795389048991,NaN
50,17,noGesture,1.3651001,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
32,97,pinch,1.3313074,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.534626038781163,0.448680351906158,0.534626038781163
36,68,waveOut,0.97546,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.484419263456091,0.565683646112601
32,24,noGesture,1.556991,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
35,9,noGesture,1.3168528,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
12,57,waveOut,1.0156845,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.340640809443508,NaN,0.340640809443508,0.445497630331754
74,63,fist,1.6089679,fist,fist,fist,fist,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.553911205073996
25,39,fist,1.0743873,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.55421686746988,0.526048284625159
28,51,open,0.8786699,open,open,open,open,1,1,1,1,1,1,1,1,0.322357019064125,0.322357019064125,0.322357019064125,0.322357019064125
57,7,noGesture,0.935436,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
48,70,open,0.9527955,open,open,open,open,1,1,1,1,1,1,1,1,0.300826446280992,0.406201550387597,0.300826446280992,0.406201550387597
24,35,waveOut,0.8945056,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.648520710059172,0.709604519774011,0.648520710059172,0.709604519774011
38,34,fist,0.8653888,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.291347207009858,0.291347207009858
41,10,noGesture,0.8577535,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
21,5,noGesture,0.8332881,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
41,4,noGesture,0.831732,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
48,144,waveOut,0.7545646,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.384732824427481,NaN
37,44,fist,0.851603,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.53494623655914,0.53494623655914
69,63,pinch,0.8892816,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.554248366013072,0.554248366013072
57,82,fist,0.7455206,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.470774091627172,0.470774091627172
28,52,open,0.6408447,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.352272727272727,0.352272727272727,0.352272727272727
24,12,noGesture,0.7724343,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
6,47,waveOut,0.6896447,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.572145545796738,0.640382317801673
58,80,fist,0.7371897,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.544364508393285,0.544364508393285
57,133,open,0.779394,open,open,open,open,1,1,1,1,1,1,1,1,0.299465240641711,0.412645590682196,0.299465240641711,0.412645590682196
47,124,waveIn,0.6999292,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.442595673876872,NaN,0.442595673876872,0.442595673876872
66,71,pinch,0.6992787,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.447665056360709,0.447665056360709
75,103,waveIn,0.6809213,waveOut,waveOut,waveOut,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,135,waveOut,0.7064761,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.618721461187215,0.618721461187215
6,30,waveOut,0.7016896,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.584183673469388,0.584183673469388,0.584183673469388
10,149,open,0.6824086,open,open,open,open,1,1,1,1,1,1,1,1,0.424966799468792,0.424966799468792,0.424966799468792,0.424966799468792
49,7,noGesture,0.7168871,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
41,139,fist,0.71166,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.610047846889952,0.610047846889952
17,59,waveOut,0.8698111,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.670391061452514,0.670391061452514,0.670391061452514
51,7,noGesture,0.6843468,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
8,77,fist,0.6919645,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.49375866851595,0.572930354796321
58,37,waveOut,0.6950801,pinch,waveOut,waveOut,waveOut,0,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
61,129,waveOut,0.940569,waveOut,pinch,waveOut,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.60655737704918,NaN
31,20,noGesture,0.8169376,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
23,34,pinch,0.7587088,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.412403100775194,0.412403100775194
69,33,open,0.7217538,waveOut,open,waveOut,open,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.569325153374233
74,126,open,0.7505529,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.467261904761905,0.260135135135135
35,60,pinch,0.8404498,fist,pinch,fist,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.328767123287671
19,13,noGesture,0.7193385,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
61,18,noGesture,0.8293412,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
12,77,open,0.852548,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.307432432432432,0.307432432432432
46,29,waveIn,0.821057,open,open,open,waveIn,0,0,0,1,0,0,0,1,NaN,NaN,NaN,0.542713567839196
21,90,fist,0.7497221,pinch,pinch,pinch,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
49,114,waveIn,1.0609637,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.305317324185249,0.304794520547945,0.304794520547945,0.304794520547945
66,28,waveOut,0.9228174,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.449760765550239,0.449760765550239
60,59,waveOut,0.8586207,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.470031545741325,0.470031545741325
26,54,pinch,0.8324618,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.423931623931624,0.423931623931624
