user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
1,147,waveOut,0.6464595,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.416510318949343,NaN
1,110,waveIn,0.6352582,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,1,1,1,NaN,0.526655896607431,0.494688922610015,0.526655896607431
1,48,fist,0.6616449,fist,fist,fist,fist,1,1,1,1,0,0,1,0,NaN,NaN,0.300469483568075,NaN
1,117,waveIn,0.7047298,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.35016835016835,0.35016835016835
1,6,noGesture,0.7470398,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,136,waveOut,0.7001323,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.357541899441341,NaN,0.357541899441341,0.332755632582322
1,41,fist,0.6346379,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.419753086419753,0.447368421052632
1,74,open,0.6132336,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.433566433566434,0.315789473684211
1,98,pinch,0.6397632,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.482225656877898,0.482225656877898,0.482225656877898
1,42,fist,0.6821389,fist,fist,fist,fist,1,1,1,1,0,0,1,0,NaN,NaN,0.449818621523579,NaN
1,95,pinch,0.7685038,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
1,22,noGesture,0.6525613,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,90,pinch,0.6511443,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.473444613050076,0.473444613050076,0.473444613050076,0.473444613050076
1,73,open,0.761511,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.342657342657343,0.342657342657343
1,36,fist,0.6933116,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.41692789968652,0.333333333333333,0.41692789968652,0.333333333333333
1,49,fist,0.6537744,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.525477707006369,0.493273542600897,0.525477707006369
1,140,waveOut,0.7597876,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.574279379157428,0.634819532908705,0.574279379157428
1,131,waveOut,0.6336741,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,0,0.481012658227848,NaN,0.419889502762431,NaN
1,115,waveIn,0.6464487,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.383419689119171,0.383419689119171
1,144,waveOut,0.7795992,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.641975308641975,0.609865470852018
1,85,pinch,0.6678075,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.495384615384615
1,8,noGesture,0.6681901,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,15,noGesture,0.7433652,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,75,open,0.6820595,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.409807355516637,0.409807355516637
1,57,open,0.6447529,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.326446280991736,0.326446280991736
1,113,waveIn,0.6814163,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.443828016643551,0.399500624219725
1,16,noGesture,0.70017,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,1,noGesture,0.714559,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,142,waveOut,0.7195484,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.475151515151515,0.520231213872832,0.475151515151515,0.461065573770492
1,45,fist,0.7359793,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.545454545454545,0.545454545454545
1,39,fist,0.7359542,fist,fist,fist,fist,1,1,1,1,1,0,1,1,0.425465838509317,NaN,0.425465838509317,0.340796019900498
1,60,open,0.6942663,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.397031539888683,0.369602763385147
1,145,waveOut,0.751622,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.67948717948718,0.608108108108108,0.67948717948718,0.608108108108108
1,82,pinch,0.7045173,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.487062404870624,0.487062404870624,0.487062404870624,0.487062404870624
1,80,pinch,0.7505898,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.411042944785276,0.437908496732026
1,63,open,0.6718262,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.428070175438596,0.428070175438596
1,27,fist,0.7372751,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.289241622574956,0.289241622574956,0.289241622574956,0.289241622574956
1,38,fist,0.6859058,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.457725947521866,0.518151815181518
1,40,fist,0.6884135,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.428571428571429,0.428571428571429,0.428571428571429
1,44,fist,0.69475,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.423982869379015,0.548323471400395
1,12,noGesture,0.7108633,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,123,waveIn,0.6966274,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.461279461279461,0.377431906614786
1,26,fist,0.6990736,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.490693739424704,0.490693739424704,0.490693739424704,0.490693739424704
1,17,noGesture,0.6847207,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,13,noGesture,0.7122385,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,66,open,0.6693492,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.414965986394558,NaN
1,58,open,0.7376284,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.4234404536862,0.4234404536862
1,33,fist,0.6157425,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.447368421052632,0.416083916083916,0.447368421052632
1,130,waveOut,0.5833984,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.400616332819723,0.493468795355588
1,72,open,0.6227538,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.459405940594059,0.459405940594059
1,54,open,0.6733539,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.515151515151515,0.515151515151515
1,84,pinch,0.6895985,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.492220650636492,0.521739130434783
1,62,open,0.7040069,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.438938053097345,0.32
1,79,pinch,0.7049395,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.374581939799331
1,103,waveIn,0.666789,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.411111111111111,NaN,0.411111111111111,0.411111111111111
1,127,waveOut,0.6793003,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.608108108108108,NaN,0.608108108108108,0.687772925764192
1,70,open,0.6901791,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.347048300536673,0.373795761078998
1,21,noGesture,0.6686217,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,129,waveOut,0.708159,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,0,0.563218390804598,NaN,0.563218390804598,NaN
1,22,noGesture,0.6747489,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,77,pinch,0.6916065,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.655677655677656,0.655677655677656
