user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
17,87,fist,1.0935662,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.643093922651934,0.643093922651934
40,137,open,0.9219595,open,open,open,open,1,1,1,1,1,1,1,1,0.520245398773006,0.520245398773006,0.634408602150538,0.634408602150538
2,59,pinch,0.9288935,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.544303797468354,0.544303797468354
49,93,pinch,0.9442414,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.458804523424879,0.458804523424879,0.458804523424879,0.458804523424879
37,68,open,0.9790814,open,open,open,open,1,1,1,1,1,1,1,1,0.357377049180328,0.357377049180328,0.357377049180328,0.357377049180328
28,42,fist,0.9570849,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.450502152080344,0.450502152080344
59,75,pinch,0.9587445,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.338461538461538,0.338461538461538,0.338461538461538,0.338461538461538
74,121,waveOut,0.931568,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.694845360824742,0.694845360824742,0.694845360824742,0.694845360824742
52,106,waveIn,0.8953467,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.554838709677419,0.554838709677419
64,125,waveIn,0.875913,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.439678284182306,0.439678284182306
4,70,pinch,1.034071,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.620192307692308,0.620192307692308
22,118,waveIn,0.9757028,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.391836734693878,0.391836734693878
70,23,noGesture,0.8132103,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
51,57,pinch,0.8286296,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.650793650793651,0.650793650793651
67,58,pinch,0.803752,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.606767794632439,0.606767794632439
50,128,open,1.0698212,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.552891396332863,0.552891396332863
32,4,noGesture,1.1999368,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
73,33,pinch,1.1306429,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.320720720720721,0.320720720720721
54,71,pinch,1.0865739,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.633004926108374,0.633004926108374,0.633004926108374,0.633004926108374
9,138,waveIn,0.9231913,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.590102707749767,0.590102707749767
45,121,fist,1.0363742,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.664102564102564,0.664102564102564
30,121,fist,1.0166045,pinch,pinch,pinch,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
22,111,waveIn,1.1107039,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.490566037735849,0.490566037735849
31,122,waveOut,1.178799,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.355932203389831,0.355932203389831,0.355932203389831,0.355932203389831
45,50,waveOut,1.0310051,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.653927813163482,0.653927813163482,0.653927813163482,0.653927813163482
64,146,open,0.8103378,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.656084656084656,0.656084656084656
1,127,waveOut,0.9541408,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.602870813397129,0.602870813397129
60,23,noGesture,0.9239387,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
49,15,noGesture,0.8940536,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
71,6,noGesture,0.9100751,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
61,5,noGesture,0.9114026,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
4,36,waveOut,0.9700634,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.598843930635838,0.598843930635838,0.598843930635838,0.598843930635838
50,77,fist,0.9193706,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.33271719038817,0.33271719038817
62,94,fist,0.8919128,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.72869735553379,0.72869735553379
66,47,waveOut,0.8829783,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.653148345784418,0.653148345784418
9,83,pinch,0.8634015,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.600269179004038,0.569604086845466
26,143,open,0.8669462,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.370786516853933,0.370786516853933
47,9,noGesture,0.8510676,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
10,28,waveOut,0.8981524,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.601476014760148,0.601476014760148
75,57,pinch,0.9118752,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.558978211870774,0.558978211870774
43,9,noGesture,0.8918805,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
8,53,pinch,0.8571872,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.52544704264099,0.52544704264099
37,46,fist,0.8781027,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.413373860182371,0.413373860182371
57,115,waveIn,0.848342,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.536652835408022,0.536652835408022
67,142,open,0.8865776,open,open,open,open,1,1,1,1,1,1,1,1,0.491338582677165,0.491338582677165,0.491338582677165,0.491338582677165
52,90,fist,0.8891581,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.598591549295775,0.598591549295775
13,76,fist,0.9066908,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.520942408376963,0.520942408376963
49,124,waveIn,0.8839646,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.296173044925125,0.296173044925125,0.296173044925125,0.296173044925125
37,92,pinch,0.8668398,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.407704654895666,NaN,0.407704654895666,0.407704654895666
18,21,noGesture,0.876188,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
8,140,open,0.9038442,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.397830018083183,0.397830018083183
41,136,fist,0.8925403,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.718242597898758,0.718242597898758
55,19,noGesture,0.8903895,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
33,111,waveIn,0.8405304,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.37431693989071,0.37431693989071
36,67,waveOut,0.8808473,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.621592148309706,0.621592148309706
61,46,open,0.8586019,open,open,open,open,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
28,2,noGesture,0.8671486,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
10,47,waveOut,0.8580084,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.533018867924528,0.533018867924528,0.532391048292108,0.532391048292108
35,131,open,0.9039712,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.435935198821797,0.435935198821797
3,29,waveOut,0.8814674,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.453105968331303,0.453105968331303
1,97,pinch,0.8565019,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.526901669758813,0.526901669758813,0.526901669758813,0.526901669758813
22,66,pinch,0.8622357,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.553775743707094,0.553775743707094
75,68,pinch,0.8625088,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
48,74,open,0.7691747,open,open,open,open,1,1,1,1,1,1,1,1,0.528735632183908,0.528735632183908,0.528735632183908,0.528735632183908
27,119,waveIn,0.7660553,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.739292364990689,0.739292364990689
12,91,open,0.7520057,open,open,open,open,1,1,1,1,1,1,1,1,0.445161290322581,0.445161290322581,0.445161290322581,0.445161290322581
62,35,waveOut,0.757106,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.575523704520397,0.575523704520397
39,81,fist,0.7877264,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.5,0.5
33,147,open,0.7655096,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
12,32,pinch,0.8710629,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.519668737060041,0.519668737060041
72,28,waveOut,0.8454354,open,open,open,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
21,75,pinch,0.8756398,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.599137931034483,0.599137931034483,0.599137931034483,0.599137931034483
14,42,waveOut,0.8701171,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.403174603174603,0.403174603174603
53,10,noGesture,0.8595397,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
39,47,waveOut,0.9302131,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.515883100381194,0.515883100381194,0.515883100381194,0.515883100381194
59,28,waveOut,0.8835774,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.462732919254658,0.462732919254658,0.462732919254658,0.462732919254658
17,107,pinch,0.8831034,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.580891719745223,0.580891719745223
20,61,pinch,0.8987416,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.760589318600368,0.760589318600368
17,83,fist,0.8777363,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.619799139167862,0.619799139167862
71,17,noGesture,0.878662,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
4,48,waveOut,0.8457261,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.54228855721393,0.54228855721393,0.619411123227917,0.619411123227917
70,36,fist,0.8416966,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.526190476190476,0.526190476190476
10,114,waveIn,0.8564934,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.487394957983193,0.487394957983193
13,21,noGesture,0.8837697,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
65,116,waveIn,0.9802447,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.718716577540107,0.718716577540107
6,117,waveIn,0.9641755,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.536866359447005,0.536866359447005,0.536866359447005,0.536866359447005
72,68,pinch,0.959459,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
34,141,open,0.963221,open,open,open,open,1,1,1,1,1,1,1,1,0.421393841166937,0.421393841166937,0.421393841166937,0.421393841166937
3,22,noGesture,0.9017176,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
5,10,noGesture,0.9458079,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
32,96,pinch,0.982975,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.519519519519519,0.519519519519519,0.519519519519519,0.519519519519519
27,101,waveIn,0.969847,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.690085870413739,0.690085870413739
14,103,waveIn,0.9167257,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.486404833836858,0.486404833836858
64,36,waveOut,0.9124658,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.623751387347392,0.623751387347392
32,62,open,0.8994558,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.483783783783784,0.483783783783784,0.483783783783784
64,15,noGesture,0.9364402,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
55,68,pinch,0.8250772,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.726926736441484,0.726926736441484
73,2,noGesture,0.9225093,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
65,140,waveOut,1.1278517,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.650847457627119,0.650847457627119
59,24,noGesture,0.9952285,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
74,92,pinch,0.9124038,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.470316114109483,0.470316114109483
51,28,waveOut,0.9188997,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.550531914893617,0.550531914893617,0.630359212050985,0.630359212050985
25,102,waveIn,1.1824629,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.510752688172043,0.510752688172043,0.707799767171129,0.707799767171129
70,58,open,1.1212014,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.47244094488189,0.47244094488189
10,25,noGesture,1.0347231,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
66,69,pinch,1.0056045,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.411214953271028,0.411214953271028
59,38,waveOut,1.012227,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.441269841269841,0.441269841269841,0.441269841269841,0.441269841269841
56,35,waveOut,0.9488992,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.524875621890547,0.524875621890547
36,111,waveIn,0.8563775,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.648064806480648,0.648064806480648
10,149,open,0.828737,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.504413619167718,0.504413619167718
64,100,fist,0.740562,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.624098867147271,0.624098867147271
32,32,fist,0.7551649,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.56231884057971,0.56231884057971,0.56231884057971,0.56231884057971
55,148,waveIn,0.6101084,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.409669211195929,0.409669211195929
35,74,pinch,0.7159911,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.486042692939245,0.456086286594761,0.486042692939245,0.456086286594761
32,136,waveIn,0.7080602,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.518518518518518,0.518518518518518
19,127,waveIn,0.6756105,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.37218045112782,0.37218045112782,0.37218045112782,0.37218045112782
19,74,open,0.7343367,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.300675675675676,0.408227848101266,0.300675675675676
48,127,waveOut,0.820816,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.313218390804598,0.313218390804598
58,85,fist,0.8430567,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.65,0.65
3,49,waveOut,0.8730808,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.464017185821697,0.464017185821697
29,45,pinch,0.8654297,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.561038961038961,0.561038961038961
31,117,waveOut,0.8326296,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.469760900140647,0.469760900140647
6,79,fist,0.7931997,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.503239740820734,0.503239740820734
7,63,pinch,0.8823111,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.482658959537572,0.482658959537572,0.482658959537572,0.482658959537572
9,19,noGesture,0.891058,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
31,3,noGesture,1.035493,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
72,64,pinch,1.1328852,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.715432649420161,0.715432649420161
30,143,waveIn,0.9043666,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.295180722891566,0.295180722891566
15,143,open,0.8755898,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.631067961165049,0.631067961165049
58,6,noGesture,0.8446363,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
17,11,noGesture,0.8629999,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
15,42,waveOut,0.8984763,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.473622508792497,0.473622508792497
14,150,open,0.9047568,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.282982791586998,0.282982791586998
6,78,fist,0.8627521,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.614982578397213,0.614982578397213
22,138,open,0.8779949,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.509375,0.509375
48,33,fist,0.8629828,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.317103620474407,0.317103620474407
34,63,pinch,0.9264912,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.492492492492492,0.492492492492492
11,18,noGesture,0.8817201,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
12,80,open,0.8957374,open,open,open,open,1,1,1,1,1,1,1,1,0.311475409836066,0.311475409836066,0.311475409836066,0.311475409836066
38,52,open,0.8778224,open,open,open,open,1,1,1,1,1,1,1,1,0.368972746331237,0.368972746331237,0.368972746331237,0.368972746331237
23,8,noGesture,0.9153123,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
70,124,waveIn,0.9094761,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.515587529976019,0.515587529976019
53,50,waveOut,0.9229369,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.624219725343321,0.624219725343321,0.624219725343321
