user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
62,60,pinch,1.0252312,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
65,33,fist,0.9754783,waveIn,fist,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
70,105,waveIn,0.9850136,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.518624641833811,NaN
45,3,noGesture,1.010516,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
29,141,fist,1.0640129,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,62,open,1.0483152,waveIn,fist,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
38,106,waveOut,1.1704313,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
12,75,waveOut,1.2790101,waveOut,fist,waveOut,fist,1,0,1,0,0,0,0,0,NaN,NaN,0.23574144486692,NaN
59,13,noGesture,1.2891678,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
75,85,fist,1.3382999,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
45,86,open,1.3047429,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
24,10,noGesture,1.2884937,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
4,141,open,1.3053027,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
62,113,waveIn,1.1665235,waveIn,waveOut,waveIn,waveOut,1,0,1,0,0,0,1,0,NaN,NaN,0.689230769230769,NaN
69,53,pinch,1.0543374,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.355113636363636
63,104,waveIn,0.9693475,waveIn,fist,waveIn,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.391304347826087,NaN
1,56,open,0.9952534,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
33,138,open,1.0704951,waveIn,waveOut,waveIn,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
51,127,open,0.9790915,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,82,fist,1.0384733,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
24,33,waveOut,0.9927051,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
21,139,open,1.0035495,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
61,148,waveOut,1.0908614,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
41,101,waveOut,0.9771404,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
54,95,fist,0.9699669,waveIn,fist,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
58,56,pinch,1.0023132,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.577092511013216
39,121,waveIn,0.972501,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.355555555555556,NaN
34,31,waveOut,1.0124095,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
36,124,waveIn,0.9935197,waveIn,fist,waveIn,fist,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
6,135,open,1.0237306,waveIn,fist,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
46,17,noGesture,0.9715031,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
54,12,noGesture,0.950427,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
73,73,waveOut,0.9805912,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
35,76,fist,1.0303854,waveIn,fist,waveIn,fist,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0
67,101,waveIn,0.960421,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.354354354354354,NaN
48,149,waveOut,0.9875756,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
2,1,noGesture,0.9437278,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
53,114,waveIn,0.9827979,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.409774436090226,NaN
56,63,pinch,0.9980734,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.258267716535433
34,112,waveIn,0.9782646,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
29,142,fist,1.0188404,waveOut,waveIn,waveOut,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
73,79,open,1.0099712,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
60,1,noGesture,0.969929,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
54,114,waveIn,1.0247614,waveIn,pinch,waveIn,waveIn,1,0,1,1,0,0,1,1,NaN,NaN,0.276803118908382,0.509274873524452
67,76,fist,1.0062028,waveIn,fist,waveIn,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.361313868613139
25,126,waveOut,1.0058933,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
17,56,waveOut,0.9716923,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
21,65,pinch,1.0261705,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
70,19,noGesture,0.9589203,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
43,104,fist,0.9992389,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
50,143,open,1.0100523,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
63,35,waveOut,0.9936429,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
48,84,pinch,0.9945412,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
71,59,open,1.0309392,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
16,135,open,0.9577379,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
47,3,noGesture,0.9621054,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
27,48,waveOut,1.02868,waveIn,pinch,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
35,133,open,1.0263043,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,146,open,1.0168373,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
12,24,noGesture,1.0025006,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
69,122,waveOut,1.0307665,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
46,67,fist,0.9940181,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
11,43,fist,0.9933207,waveOut,fist,waveOut,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.484751203852327
28,125,waveOut,0.9854658,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
62,46,waveOut,1.0432761,waveOut,waveIn,waveOut,waveIn,1,0,1,0,0,0,1,0,NaN,NaN,0.830570902394107,NaN
15,36,waveOut,1.0391264,waveIn,fist,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
71,91,pinch,1.0625744,fist,fist,fist,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
35,71,pinch,1.1491733,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
31,87,pinch,1.0232965,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,0,NaN,0,NaN,0
24,130,open,1.1348739,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
23,12,noGesture,1.0652058,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
27,145,open,1.1595288,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
28,89,pinch,1.137763,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,120,waveIn,0.9786646,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.455056179775281,0.643617021276596
17,61,waveOut,1.0389691,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
41,72,pinch,0.9653104,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
39,60,pinch,1.0427682,waveIn,pinch,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
48,28,fist,1.0230662,waveIn,fist,waveIn,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.419834710743802
21,72,pinch,0.944839,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
70,124,waveIn,1.0425138,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.464190981432361,0.515587529976019
26,9,noGesture,1.1990308,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
12,29,pinch,1.1236446,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
49,81,pinch,1.1544146,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.437389770723104
70,102,waveIn,1.1542044,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.271685761047463,0.290718038528897
19,50,fist,0.9807298,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
9,130,waveIn,1.0096276,waveIn,waveIn,waveIn,noGesture,1,1,1,0,0,0,1,0,NaN,NaN,0.52262443438914,NaN
57,71,pinch,0.9657019,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.473885350318471
65,101,waveIn,0.9827672,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.403141361256544,0.333333333333333
65,34,fist,0.950741,waveIn,fist,waveIn,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.35
59,90,fist,1.0035715,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
75,20,noGesture,0.9331105,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
54,34,waveOut,1.1058095,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
60,26,pinch,1.092561,waveIn,pinch,waveIn,noGesture,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
46,139,pinch,1.0178157,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
26,130,open,1.0613998,waveOut,fist,waveOut,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
5,36,waveOut,1.0154796,waveIn,pinch,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
37,84,pinch,0.9896446,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
57,122,waveIn,1.0374646,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.68806161745828,NaN
23,21,noGesture,0.9518427,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
8,141,open,0.9893376,waveIn,fist,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
69,115,waveOut,0.9882656,waveIn,pinch,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
21,33,waveOut,1.0742676,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
71,96,pinch,0.9953912,waveIn,waveOut,waveIn,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,121,waveIn,1.0046029,waveIn,fist,waveIn,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.261052631578947,NaN
41,142,fist,1.006645,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
73,36,pinch,0.9881751,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
17,58,waveOut,0.9403242,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,85,fist,1.0738736,waveOut,waveIn,waveOut,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
60,46,pinch,0.9675697,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
28,149,waveIn,1.012311,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
75,67,pinch,1.0867952,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
42,33,fist,1.0533713,waveOut,fist,waveOut,fist,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
34,88,fist,0.9554026,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,144,open,1.065709,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
48,129,waveOut,0.9790449,waveIn,pinch,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
57,96,fist,1.0005471,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
74,90,pinch,0.950524,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.507105459985041
6,72,pinch,1.0696736,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
20,62,pinch,0.9645078,waveIn,pinch,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
13,100,fist,1.1619563,waveOut,fist,waveOut,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.358895705521472
3,90,fist,0.9813244,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
64,121,waveIn,0.9740064,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.514563106796116,0.336734693877551
39,132,open,0.9754253,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
72,107,waveIn,0.97704,waveIn,fist,waveIn,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.310344827586207,NaN
36,141,fist,1.0290515,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
2,54,pinch,1.0399999,waveIn,pinch,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
8,129,open,0.9645647,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
29,12,noGesture,1.0544116,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
55,32,open,0.9364297,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
52,92,fist,1.1324022,waveOut,waveIn,waveOut,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
52,83,fist,1.0410659,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,98,pinch,1.1089048,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0
8,147,open,0.9308454,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
15,63,pinch,1.0980883,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.567873303167421
28,28,fist,1.0244867,waveOut,fist,waveOut,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.433587786259542
7,68,pinch,0.9786003,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
48,76,pinch,1.0157102,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
27,111,waveIn,1.1755431,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.544600938967136,0.497576736672052
60,105,waveIn,1.1180508,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.512676056338028,NaN
31,31,waveIn,0.9525695,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,0,0,NaN,NaN,0.222222222222222,NaN
47,122,waveIn,0.9559007,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.416666666666667,NaN
25,72,open,0.9643349,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
55,25,noGesture,0.8667895,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
26,120,waveIn,0.9223814,waveIn,fist,waveIn,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.36986301369863,NaN
75,16,noGesture,0.9357374,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
70,44,fist,1.0372324,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
73,93,open,1.17772,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
63,141,open,1.1629815,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
58,67,pinch,1.1347631,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.436578171091445
54,124,waveIn,1.1469094,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.369114877589454,NaN
14,13,noGesture,1.1345588,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
73,117,waveIn,1.156284,waveIn,fist,waveIn,pinch,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
7,104,waveIn,1.1768742,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,1,NaN,NaN,0.0847457627118644,0.507246376811594
37,22,noGesture,1.1443811,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
55,95,fist,1.0201234,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
28,148,waveIn,1.1893545,waveIn,pinch,waveIn,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.363924050632911,NaN
26,82,fist,1.1640199,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
53,136,open,1.1674337,waveIn,fist,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
33,114,waveIn,1.1771224,waveIn,fist,waveIn,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.425,NaN
56,77,fist,1.1835996,waveOut,pinch,waveOut,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
69,6,noGesture,1.1202027,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
14,96,fist,1.181067,waveIn,fist,waveIn,waveIn,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
24,110,waveIn,1.1790159,waveIn,fist,waveIn,fist,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN
33,13,noGesture,1.140551,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
2,104,waveIn,1.1734421,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.40463645943098,0.512683578104139
73,7,noGesture,1.0784523,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
59,143,open,1.2031083,waveIn,pinch,waveIn,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
15,113,waveIn,1.2213854,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.605524861878453,0.605524861878453
10,57,pinch,0.9240453,waveIn,waveOut,waveIn,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
17,69,waveOut,0.960138,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
22,93,fist,0.9744786,waveIn,fist,waveIn,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.316901408450704
45,71,pinch,1.1084676,waveIn,pinch,waveIn,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.684322033898305
47,145,open,0.9957556,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
51,31,waveOut,0.9429202,waveIn,fist,waveIn,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
