user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
1,94,pinch,0.7231525,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.392678868552413,0.392678868552413,0.392678868552413
1,64,open,0.6530844,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.380073800738007,0.353951890034364
1,54,open,0.7732843,open,open,open,open,1,1,1,1,1,1,1,1,0.39344262295082,0.39344262295082,0.39344262295082,0.39344262295082
1,10,noGesture,0.7249465,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,37,fist,0.7235568,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.281449893390192,0.281449893390192,0.281449893390192,0.281449893390192
1,66,open,0.7205688,open,open,open,open,1,1,1,1,1,0,1,1,0.445255474452555,NaN,0.445255474452555,0.414965986394558
1,144,waveOut,0.7026486,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.544600938967136
1,120,waveIn,0.7356947,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.49906191369606,0.464223385689354
1,3,noGesture,0.7238294,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,79,pinch,0.6474722,open,pinch,open,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
1,29,fist,0.6672112,fist,fist,fist,fist,1,1,1,1,1,0,1,0,0.308256880733945,0.161467889908257,0.308256880733945,0.161467889908257
1,139,waveOut,0.7243125,open,waveOut,open,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.419601837672282
1,30,fist,0.7425609,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.340740740740741,0.317241379310345,0.340740740740741,0.317241379310345
1,65,open,0.6782923,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.32383808095952,0.32383808095952
1,85,pinch,0.6412965,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.495384615384615,0.495384615384615
1,147,waveOut,0.6656296,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,63,open,0.7128456,open,open,open,open,1,1,1,1,1,1,1,1,0.309433962264151,0.309433962264151,0.309433962264151,0.309433962264151
1,150,waveOut,0.7638577,pinch,waveOut,pinch,waveOut,0,1,0,1,0,1,0,1,NaN,0.455958549222798,NaN,0.455958549222798
1,132,waveOut,0.6507787,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.637889688249401,0.517162471395881
1,68,open,0.6828272,open,open,open,open,1,1,1,1,1,1,1,1,0.351931330472103,0.351931330472103,0.351931330472103,0.351931330472103
1,24,noGesture,0.7798954,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,99,pinch,0.9429858,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.43010752688172,NaN,0.43010752688172,0.492476060191518
1,61,open,0.6813139,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.409917355371901,0.409917355371901
1,95,pinch,0.6626346,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.449056603773585,0.557894736842105
1,34,fist,0.645186,fist,fist,fist,fist,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.261859582542694
1,130,waveOut,0.7636845,waveIn,waveOut,waveIn,waveOut,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
1,1,noGesture,0.7571755,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,84,pinch,0.669219,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.427432216905901,0.401799100449775
1,136,waveOut,0.6621368,open,waveOut,waveOut,waveOut,0,1,1,1,0,0,0,0,NaN,NaN,0,NaN
1,123,waveIn,0.7240519,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,1,0.240506329113924,NaN,0.240506329113924,0.350180505415162
1,33,fist,0.7508213,fist,fist,fist,fist,1,1,1,1,1,0,1,0,0.321138211382114,0.158536585365854,0.321138211382114,0.158536585365854
1,46,fist,0.7513675,fist,fist,fist,fist,1,1,1,1,0,0,0,1,0.247038917089679,NaN,0.247038917089679,0.430379746835443
1,49,fist,0.7963739,fist,fist,fist,fist,1,1,1,1,1,0,1,1,0.31021897810219,NaN,0.31021897810219,0.397456279809221
1,75,open,0.7318828,open,open,open,open,1,1,1,1,1,1,1,1,0.290018832391714,0.290018832391714,0.290018832391714,0.290018832391714
1,8,noGesture,0.7615391,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,28,fist,0.7634366,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.346428571428571,0.323333333333333
1,148,waveOut,0.7392603,open,fist,waveIn,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,137,waveOut,0.7388174,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.45922208281054
1,71,open,0.6820685,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.379928315412186,0.379928315412186
1,87,pinch,0.6485962,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.38255033557047,0.38255033557047,0.38255033557047
1,135,waveOut,0.7212775,pinch,waveOut,fist,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.527397260273973
1,109,waveIn,0.717185,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.344827586206897,0.344827586206897,0.344827586206897,0.344827586206897
1,62,open,0.7113028,open,open,open,open,1,1,1,1,1,0,1,1,0.320610687022901,NaN,0.32,0.32
1,4,noGesture,0.7098311,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,124,waveIn,0.6692701,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.371482176360225,0.221388367729831
1,72,open,0.7615258,open,open,open,open,1,1,1,1,1,1,1,1,0.326881720430108,0.326881720430108,0.326881720430108,0.326881720430108
1,98,pinch,0.6823322,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.382207578253707,0.482225656877898
1,149,waveOut,0.7222789,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,18,noGesture,0.7291174,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,91,pinch,0.6599703,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.366111951588502,0.366111951588502
1,44,fist,0.7635856,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.423982869379015,0.548323471400395
1,27,fist,0.8093822,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.311195445920304,0.289241622574956,0.311195445920304,0.289241622574956
1,53,open,0.9933928,open,open,open,open,1,1,1,1,1,1,1,1,0.309751434034417,0.429840142095915,0.309751434034417,0.429840142095915
1,48,fist,0.7619151,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.42566510172144,0.42566510172144
1,50,fist,0.6807306,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.293577981651376,0.293577981651376,0.293577981651376,0.293577981651376
1,12,noGesture,0.7258125,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,40,fist,0.7717289,fist,fist,fist,fist,1,1,1,1,0,1,0,1,0.132075471698113,0.293103448275862,0.132075471698113,0.293103448275862
1,57,open,0.7387252,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.326446280991736,0.326446280991736
1,21,noGesture,0.6933744,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,15,noGesture,0.7286306,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,97,pinch,0.73782,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.408817635270541,NaN,0.408817635270541,0.526901669758813
1,5,noGesture,0.7058248,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,26,fist,0.7010846,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.381125226860254,0.25440313111546,0.381125226860254,0.25440313111546
1,25,noGesture,0.66219,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,55,open,0.6749821,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.33641404805915,0.421900161030596
1,141,waveOut,0.7411459,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.56353591160221
1,117,waveIn,0.6059575,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.375451263537906,NaN,0.375451263537906,0.35016835016835
1,16,noGesture,0.683563,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,83,pinch,0.7162784,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.500823723228995,0.469135802469136
1,67,open,0.7474095,open,open,open,open,1,1,1,1,1,0,1,1,0.356877323420074,NaN,0.356877323420074,0.332179930795848
1,104,waveIn,0.7168527,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.319327731092437,NaN,0.319327731092437,0.389261744966443
1,22,noGesture,0.7056073,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,140,waveOut,0.6774979,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.266846361185984
1,36,fist,0.6936755,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.333333333333333,0.311036789297659,0.333333333333333,0.311036789297659
1,122,waveIn,0.6868574,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.361493123772102,NaN,0.361493123772102,0.312393887945671
1,51,open,0.6382215,open,open,open,open,1,1,1,1,1,0,1,1,0.356862745098039,NaN,0.356862745098039,0.330909090909091
1,93,pinch,0.7259457,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.50297619047619,0.50297619047619
1,131,waveOut,0.6374686,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.535211267605634
1,102,waveIn,0.5889126,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,0,0.333938294010889,NaN,0.333938294010889,0.175972927241963
1,76,pinch,0.5907869,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.390322580645161,0.390322580645161
1,121,waveIn,0.5823428,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,0,0.261052631578947,NaN,0.261052631578947,0.0854368932038835
1,92,pinch,0.6038107,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.433179723502304
1,146,waveOut,0.6239394,pinch,waveOut,pinch,waveOut,0,1,0,1,0,1,0,1,NaN,0.561917443408788,NaN,0.561917443408788
1,143,waveOut,0.6847298,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
1,74,open,0.7248115,open,open,open,open,1,1,1,1,1,0,1,1,0.315789473684211,NaN,0.315789473684211,0.293706293706294
1,45,fist,0.7107496,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.365714285714286,0.339823008849558,0.365714285714286,0.339823008849558
1,115,waveIn,0.6989834,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.284569138276553,0.263450834879406
1,86,pinch,0.7211867,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.496263079222721
1,107,waveIn,0.6981855,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,0,1,1,0.344444444444444,NaN,0.343807763401109,0.343807763401109
1,134,waveOut,0.7789711,pinch,waveOut,pinch,waveOut,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.660357518401682
1,100,pinch,0.6961887,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,0,NaN,NaN,0.47741935483871,NaN
1,138,waveOut,0.6581271,pinch,waveOut,pinch,waveOut,0,1,0,1,0,1,0,1,NaN,0.502906976744186,NaN,0.502906976744186
1,80,pinch,0.6638227,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.437908496732026,NaN,0.437908496732026,0.411042944785276
1,41,fist,0.7407592,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.338028169014085,0.315789473684211
1,118,waveIn,0.7020862,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.327619047619048,0.304424778761062
1,60,open,0.7323733,open,open,open,open,1,1,1,1,1,0,1,1,0.369602763385147,NaN,0.369602763385147,0.369602763385147
1,2,noGesture,0.6720647,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,116,waveIn,0.7341109,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.337614678899083,0.190825688073395
1,6,noGesture,0.7196733,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,67,open,0.6345994,open,open,open,open,1,1,1,1,1,0,1,1,0.356877323420074,NaN,0.356877323420074,0.332179930795848
1,43,fist,0.620447,fist,fist,fist,fist,1,1,1,1,1,0,1,1,0.367816091954023,NaN,0.367816091954023,0.299065420560748
