user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
1,81,pinch,0.6357125,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.573228346456693,0.573228346456693,0.572327044025157,0.572327044025157
1,45,fist,0.7551715,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.365714285714286,0.365714285714286,0.365714285714286,0.365714285714286
1,113,waveIn,0.6382378,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.470588235294118,0.470588235294118
1,112,waveIn,0.6410711,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.461538461538462,0.461538461538462
1,20,noGesture,0.7281853,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,77,pinch,0.7413843,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.655677655677656,0.655677655677656,0.655677655677656,0.655677655677656
1,88,pinch,0.7352511,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.554572271386431,0.554572271386431
1,25,noGesture,0.7532886,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,1,noGesture,0.6481971,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,106,waveIn,0.7854387,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.304545454545455,0.304545454545455,0.304545454545455,0.304545454545455
1,144,waveOut,0.80032,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.609865470852018,0.609865470852018
1,147,waveOut,0.8504373,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.416510318949343,0.416510318949343
1,109,waveIn,0.8498656,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.344827586206897,0.344827586206897
1,94,pinch,0.8830377,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.492979719188768,0.492979719188768
1,135,waveOut,0.9172155,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.679039301310044,0.679039301310044
1,63,open,0.9612204,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.428070175438596,0.428070175438596
1,3,noGesture,0.8377766,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,15,noGesture,0.7197521,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,143,waveOut,0.8133806,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.47972972972973,0.47972972972973
1,17,noGesture,0.746662,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,79,pinch,0.7419369,waveIn,waveIn,waveIn,waveIn,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,82,pinch,0.688779,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.487062404870624,0.487062404870624,0.487062404870624,0.487062404870624
1,6,noGesture,0.7508916,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,90,pinch,0.7410413,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.473444613050076,0.473444613050076
1,124,waveIn,0.7890036,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.453507340946166,0.453507340946166
1,74,open,0.6752077,open,open,open,open,1,1,1,1,1,1,1,1,0.315789473684211,0.315789473684211,0.315789473684211,0.315789473684211
1,64,open,0.6588034,open,open,open,open,1,1,1,1,1,1,1,1,0.380073800738007,0.380073800738007,0.380073800738007,0.380073800738007
1,126,waveOut,0.7418859,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.65979381443299,0.65979381443299
1,76,pinch,0.7458349,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.417241379310345,0.417241379310345
1,69,open,0.7451716,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.490818030050083,0.490818030050083
1,93,pinch,0.7491996,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.50297619047619,0.50297619047619
1,95,pinch,0.7527486,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.557894736842105,0.557894736842105,0.557894736842105,0.557894736842105
1,58,open,0.7016363,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.4234404536862,0.4234404536862
1,105,waveIn,0.715531,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.419047619047619,0.419047619047619
1,5,noGesture,0.7737281,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,140,waveOut,0.7238373,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.634819532908705,0.634819532908705
1,83,pinch,0.7089129,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.469135802469136,0.469135802469136
1,26,fist,0.7178369,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.381125226860254,0.381125226860254,0.381125226860254,0.381125226860254
1,47,fist,0.6731713,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.438502673796791,0.438502673796791
1,37,fist,0.6827879,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.281449893390192,0.281449893390192
1,38,fist,0.7457338,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.554770318021201,0.554770318021201
1,65,open,0.7547368,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.531824611032532,0.531824611032532
1,59,open,0.7554361,open,open,open,open,1,1,1,1,1,1,1,1,0.385214007782101,0.385214007782101,0.385214007782101,0.385214007782101
1,139,waveOut,0.7098982,open,open,open,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,80,pinch,0.7390939,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.437908496732026,0.437908496732026
1,28,fist,0.7481709,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.456666666666667,0.456666666666667
1,34,fist,0.7403103,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.413662239089184,0.413662239089184
1,134,waveOut,0.7246087,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.689352360043908,0.689352360043908
1,115,waveIn,0.7247016,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.411873840445269,0.411873840445269
1,131,waveOut,0.813603,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.439306358381503,0.439306358381503
1,31,fist,0.7276097,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.495755517826825,0.495755517826825
1,137,waveOut,0.7110596,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.660850599781898,0.660850599781898
1,100,pinch,0.7645887,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.47741935483871,0.47741935483871,0.47741935483871,0.47741935483871
1,122,waveIn,0.8424135,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.505942275042445,0.505942275042445
1,62,open,0.7769831,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.438938053097345,0.438938053097345
1,104,waveIn,0.8164721,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.41726618705036,0.41726618705036
1,121,waveIn,0.7762316,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.396116504854369,0.396116504854369,0.396116504854369,0.396116504854369
1,22,noGesture,0.7713912,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,73,open,0.8231943,open,open,open,open,1,1,1,1,1,1,1,1,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579
1,2,noGesture,0.686911,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,41,fist,0.7081524,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.447368421052632,0.447368421052632
1,97,pinch,0.7154648,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.526901669758813,0.526901669758813,0.526901669758813,0.526901669758813
1,68,open,0.7342249,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.482213438735178,0.482213438735178
1,39,fist,0.7635236,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.400584795321637,0.400584795321637
1,84,pinch,0.7495373,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.521739130434783,0.521739130434783
1,72,open,0.7173176,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.459405940594059,0.459405940594059
1,119,waveIn,0.7908126,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.498233215547703,0.498233215547703
1,92,pinch,0.7560658,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.461538461538462,0.461538461538462
1,78,pinch,0.7836449,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.541666666666667,0.541666666666667,0.541666666666667,0.541666666666667
1,128,waveOut,0.684769,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.5141065830721,0.5141065830721
1,10,noGesture,0.7365746,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,116,waveIn,0.7362948,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.451282051282051,0.451282051282051
1,87,pinch,0.708024,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.484276729559748,0.484276729559748,0.484276729559748,0.484276729559748
1,129,waveOut,0.7704619,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.670820353063344,0.670820353063344
1,111,waveIn,0.7251903,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.358260869565217,0.358260869565217
1,46,fist,0.7200757,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.484944532488114,0.484944532488114
1,102,waveIn,0.775946,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.333938294010889,0.333938294010889
1,149,waveOut,0.7749757,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.548672566371681,0.548672566371681
1,53,open,0.7583027,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.429840142095915,0.429840142095915
1,118,waveIn,0.775625,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.446017699115044,0.446017699115044
1,36,fist,0.7440738,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
1,127,waveOut,0.7376184,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.666666666666667,0.666666666666667
1,42,fist,0.6775603,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.593301435406699,0.593301435406699
1,33,fist,0.7307956,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.321138211382114,0.321138211382114,0.321138211382114,0.321138211382114
1,98,pinch,0.7604458,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.482225656877898,0.482225656877898,0.482225656877898,0.482225656877898
1,11,noGesture,0.794622,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,23,noGesture,0.722541,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,49,fist,0.7640224,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.525477707006369,0.525477707006369
1,48,fist,0.7424239,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.343470483005367,0.343470483005367,0.343470483005367,0.343470483005367
1,13,noGesture,0.7493825,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,52,open,0.7513473,open,open,open,open,1,1,1,1,1,1,1,1,0.296435272045028,0.296435272045028,0.296435272045028,0.296435272045028
1,107,waveIn,0.7743657,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.344444444444444,0.344444444444444,0.343807763401109,0.343807763401109
1,110,waveIn,0.7382699,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.456400742115028,0.456400742115028,0.456400742115028,0.456400742115028
1,61,open,0.7627082,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.409917355371901,0.409917355371901
1,7,noGesture,0.7468064,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,142,waveOut,0.7517002,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.525700934579439,0.525700934579439
1,150,waveOut,0.7583285,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.60093896713615,0.60093896713615
1,91,pinch,0.7497316,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.573466476462197,0.573466476462197
1,120,waveIn,0.6717219,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.464223385689354,0.464223385689354
1,44,fist,0.743095,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.423982869379015,0.423982869379015,0.423982869379015,0.423982869379015
1,51,open,0.7949035,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.356862745098039,0.356862745098039
1,146,waveOut,0.7667025,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.634639696586599,0.634639696586599
1,16,noGesture,0.7686198,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,114,waveIn,0.7099003,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.384905660377359,0.384905660377359,0.384905660377359,0.384905660377359
1,32,fist,0.7558826,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.403448275862069,0.403448275862069
1,89,pinch,0.7810895,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.505327245053272,0.505327245053272,0.505327245053272,0.505327245053272
1,125,waveIn,0.7687078,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.492957746478873,0.492957746478873,0.492957746478873,0.492957746478873
1,54,open,0.7219431,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.515151515151515,0.515151515151515
1,66,open,0.7774677,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.414965986394558,0.414965986394558
1,71,open,0.814918,open,open,open,open,1,1,1,1,1,1,1,1,0.409266409266409,0.409266409266409,0.409266409266409,0.409266409266409
1,86,pinch,0.7055794,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.496263079222721,0.496263079222721,0.496263079222721,0.496263079222721
1,130,waveOut,0.7779965,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.426929392446634,0.426929392446634,0.426929392446634,0.426929392446634
1,43,fist,0.7373283,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.367816091954023,0.367816091954023,0.367816091954023,0.367816091954023
1,24,noGesture,0.6220183,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,27,fist,0.6123041,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.311195445920304,0.311195445920304,0.311195445920304,0.311195445920304
1,75,open,0.6386955,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.409807355516637,0.409807355516637
1,18,noGesture,0.6679269,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,96,pinch,0.6679399,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.550932568149211,0.550932568149211
1,55,open,0.7413012,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.450946643717728,0.450946643717728
1,148,waveOut,0.7893664,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.396887159533074,0.396887159533074
1,94,pinch,0.7539268,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.492979719188768,0.492979719188768
1,120,waveIn,0.7027111,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.464223385689354,0.464223385689354
