user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
72,41,waveOut,1.0714329,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.521008403361345,0.44640605296343
41,83,waveIn,1.0378714,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.638709677419355,0.385064177362894
26,71,pinch,1.1338953,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
66,65,pinch,1.2076055,open,pinch,open,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
16,45,waveOut,1.1699782,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.376506024096386,NaN
64,92,fist,1.0401532,pinch,pinch,pinch,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
30,19,noGesture,1.0486128,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
59,26,waveOut,1.1227475,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.47166921898928,NaN,0.47166921898928,0.348623853211009
62,113,waveIn,1.248614,waveIn,open,waveIn,waveIn,1,0,1,1,0,0,1,0,NaN,NaN,0.718716577540107,NaN
69,125,waveOut,1.2099756,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.589944134078212,0.0410958904109589
49,60,open,1.0350099,pinch,fist,pinch,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
65,31,fist,1.0832493,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.511691884456671,0.438679245283019
51,136,open,1.0631449,waveOut,open,waveOut,open,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.520304568527919
58,125,waveIn,1.0613181,open,open,waveIn,open,0,0,1,0,0,0,1,0,NaN,NaN,0.443396226415094,NaN
22,149,open,1.046729,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.40655737704918,0.275409836065574
15,70,pinch,1.0428175,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.569288389513109,0.390852390852391
20,35,waveOut,1.0790721,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.401759530791789,0.541147132169576
16,116,waveIn,1.0662754,open,waveIn,waveIn,waveIn,0,1,1,1,0,0,1,0,NaN,NaN,0.359937402190923,NaN
64,83,fist,1.0358885,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.598569969356486,0.473859844271413
22,78,fist,1.0442236,fist,fist,waveOut,fist,1,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
29,48,pinch,1.0450576,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
75,27,waveOut,1.0786438,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.542372881355932,0.468193384223919
22,132,open,1.054703,open,open,open,open,1,1,1,1,0,0,1,0,NaN,0.245421245421245,0.36518771331058,0.245421245421245
28,14,noGesture,1.0214442,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
15,58,pinch,1.0590236,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.5975
28,74,open,1.0352151,open,open,open,open,1,1,1,1,0,0,0,0,NaN,NaN,0.238255033557047,NaN
7,116,waveIn,1.0447698,waveOut,open,waveOut,waveIn,0,0,0,1,0,0,0,1,NaN,NaN,NaN,0.271084337349398
2,22,noGesture,1.030524,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
13,98,fist,1.0551906,fist,fist,fist,fist,1,1,1,1,0,0,1,0,NaN,NaN,0.466019417475728,NaN
23,45,pinch,1.0798123,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.430817610062893
68,57,pinch,1.059851,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.501466275659824,0.501466275659824
45,11,noGesture,1.0964846,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
15,69,pinch,1.033389,open,pinch,open,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
69,66,pinch,1.0686991,open,open,open,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
67,32,waveOut,1.0479973,waveOut,open,waveOut,open,1,0,1,0,0,0,0,0,NaN,NaN,0.196153846153846,NaN
72,18,noGesture,1.0742111,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
11,8,noGesture,1.0676201,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
47,72,pinch,1.0554619,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.416481069042316,0.26161369193154
28,107,waveOut,1.0276665,waveOut,open,waveOut,waveOut,1,0,1,1,0,0,1,1,NaN,NaN,0.399008674101611,0.315514993481095
37,33,fist,1.0576013,fist,fist,fist,fist,1,1,1,1,0,0,1,0,NaN,NaN,0.370149253731343,0.149152542372881
28,110,waveOut,1.0269452,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.427821522309711,NaN
42,95,pinch,1.0549167,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.335664335664336
53,18,noGesture,1.0103644,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
60,126,fist,1.0358954,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.608308605341246,0.461538461538462
14,25,noGesture,1.0511775,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
37,13,noGesture,1.027168,noGesture,open,noGesture,open,1,0,1,0,1,0,1,0,NaN,NaN,NaN,NaN
51,26,waveOut,1.056422,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.437768240343348,NaN,0.437768240343348,0.414073071718539
9,127,waveIn,1.0672711,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.438896189224704
54,71,pinch,1.0281544,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,0,NaN,NaN,0.633004926108374,NaN
4,104,waveIn,1.0336512,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.662636033857316,0.604189636163175
11,14,noGesture,1.073703,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
61,83,pinch,1.078054,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,0,NaN,NaN,0.384279475982533,NaN
53,136,open,1.0509929,open,open,open,open,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.274015748031496
22,123,waveIn,1.0659178,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.459069020866774,NaN
16,101,waveIn,1.0524167,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
44,127,fist,1.0465988,waveOut,pinch,waveOut,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
59,135,open,1.0456179,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.465346534653465,0.35626102292769,0.464579901153213
64,119,waveIn,1.0657939,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.369230769230769,0.430344827586207
34,139,open,1.0338892,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.400742115027829,NaN
74,24,noGesture,1.0618956,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
32,47,fist,1.0327423,fist,pinch,fist,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.49868073878628,NaN
21,2,noGesture,1.0489162,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
37,41,fist,1.0154086,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.471299093655589,0.528301886792453
15,139,open,1.0545256,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.575280898876405,0.575280898876405
53,30,waveOut,1.0249808,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.50408719346049,NaN
60,150,fist,1.0355187,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.505494505494505,0.395604395604396
44,129,fist,1.0341027,fist,pinch,fist,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.552036199095023,NaN
38,57,open,1.0634788,fist,open,fist,open,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN
58,14,noGesture,1.0253873,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
67,149,open,1.1354141,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.385454545454545,NaN
57,85,fist,1.0310444,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.471698113207547,0.251798561151079
24,9,noGesture,1.0775479,noGesture,fist,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
26,3,noGesture,1.0793921,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
25,28,fist,1.0750696,open,pinch,open,pinch,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
33,87,fist,1.0145749,open,fist,open,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.417777777777778
69,5,noGesture,1.072933,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
19,73,open,1.035134,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.433234421364985,NaN
14,132,open,1.0692656,open,open,open,open,1,1,1,1,0,0,0,0,NaN,NaN,0.1875,NaN
75,85,fist,1.0558321,fist,pinch,fist,pinch,1,0,1,0,0,0,1,0,NaN,NaN,0.723963599595551,NaN
70,19,noGesture,1.1275292,waveOut,noGesture,noGesture,noGesture,0,1,1,1,0,1,1,1,NaN,NaN,NaN,NaN
7,117,waveIn,1.0533515,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.49618320610687,0.357615894039735
31,104,waveOut,1.0329821,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.344569288389513,0.45993031358885
43,124,fist,1.0363027,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.628085106382979,0.628085106382979
65,114,waveIn,1.0703063,waveOut,open,waveOut,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
11,140,waveIn,1.0484581,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
35,114,waveIn,1.0573515,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.421052631578947,NaN
37,5,noGesture,1.0490771,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
19,36,fist,1.0308726,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.443298969072165,0.383928571428571
55,135,waveIn,0.9567588,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.367901234567901,0.406995230524642
20,82,fist,1.0572988,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.393939393939394,0.485714285714286
44,109,waveIn,1.0260934,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.481955762514552,NaN
41,61,pinch,1.0352413,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
12,14,noGesture,1.0196037,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
22,64,pinch,1.0676751,waveOut,pinch,waveOut,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.27639751552795
15,26,waveOut,1.0673119,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.495828367103695,NaN
34,77,fist,1.0814336,waveIn,open,waveIn,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
3,69,pinch,1.0384876,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.620021528525296
46,26,waveIn,1.0209894,fist,open,fist,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
31,139,open,1.027429,waveOut,waveOut,waveOut,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
56,87,fist,1.061144,pinch,open,pinch,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
64,40,waveOut,1.0665067,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.715430861723447,NaN
3,45,waveOut,1.0669527,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.573388203017833,0.573388203017833
33,41,waveOut,1.0240777,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.493233082706767,0.378752886836028
21,108,waveIn,1.028524,waveOut,waveIn,waveOut,waveIn,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.287822878228782
68,14,noGesture,1.0332418,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
48,90,pinch,1.0514501,open,pinch,open,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0.198047419804742
18,66,open,1.1370534,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.3125,0.289855072463768
50,12,noGesture,1.0855969,noGesture,open,noGesture,open,1,0,1,0,1,0,1,0,NaN,NaN,NaN,NaN
12,26,pinch,1.0622502,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
57,59,pinch,1.0697834,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,0,NaN,NaN,0.550827423167849,0.212827988338192
49,29,fist,1.0425383,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.390957446808511,0.300561797752809
3,80,fist,1.0679246,open,fist,open,fist,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.488783943329398
37,74,open,1.0587262,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.402298850574713,0.56701030927835
6,69,pinch,1.0400495,waveOut,pinch,waveOut,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0.0622950819672131
26,53,pinch,1.0487962,open,open,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
63,60,pinch,1.0111958,waveOut,pinch,waveOut,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.276243093922652
61,39,open,1.0521321,waveOut,fist,waveOut,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
30,64,pinch,1.0605835,open,pinch,waveOut,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0.236628849270664
37,42,fist,1.048168,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.336507936507937,0.298591549295775
35,122,waveIn,1.0272061,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,0.142105263157895,0.465217391304348,0.142105263157895
43,59,waveOut,1.055395,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.334346504559271
29,35,pinch,1.0327179,fist,fist,fist,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
15,113,waveIn,1.0311093,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.605524861878453,NaN
69,105,waveOut,1.0579738,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.461538461538462,NaN
26,142,open,1.0743917,open,open,open,open,1,1,1,1,0,0,1,0,NaN,NaN,0.275132275132275,NaN
48,150,waveOut,1.0323487,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.52212389380531,NaN
54,43,waveOut,1.044206,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.452012383900929,0.452012383900929
11,101,waveOut,1.0611146,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.32597623089983,NaN,0.325423728813559,0.325423728813559
22,25,noGesture,1.0521614,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
49,127,waveOut,1.0522809,waveOut,open,waveOut,open,1,0,1,0,1,0,1,0,0.276666666666667,NaN,0.276666666666667,NaN
2,51,pinch,1.0457106,open,pinch,open,pinch,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0.0932475884244373
40,7,noGesture,1.0141175,noGesture,open,noGesture,noGesture,1,0,1,1,1,0,1,1,NaN,NaN,NaN,NaN
67,76,fist,1.0515745,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.442675159235669,0.502002670226969
50,65,pinch,1.0474285,open,open,open,open,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
20,142,open,1.0297401,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.368188512518409,0.458970792767733,0.368188512518409
48,146,waveOut,1.0350989,waveOut,open,waveOut,open,1,0,1,0,0,0,1,0,NaN,NaN,0.551165146909828,NaN
33,102,waveIn,1.0548264,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.471337579617834,0.292517006802721
54,123,waveIn,1.0814052,waveIn,open,waveIn,open,1,0,1,0,0,0,1,0,NaN,NaN,0.470219435736677,NaN
74,17,noGesture,1.0663585,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
61,27,open,1.0578811,open,fist,open,fist,1,0,1,0,0,0,1,0,NaN,NaN,0.658944658944659,NaN
60,116,waveIn,1.0487108,waveOut,waveIn,waveOut,waveIn,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.464516129032258
57,121,waveIn,1.0503325,open,waveIn,waveIn,waveIn,0,1,1,1,0,0,1,1,NaN,NaN,0.545018007202881,0.390438247011952
60,104,waveIn,1.0479663,waveOut,waveIn,waveOut,waveIn,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.330532212885154
46,100,waveOut,1.0740093,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.353823088455772,0.248803827751196
6,102,waveIn,1.0606481,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.453900709219858,0.536912751677852
52,137,open,1.1946458,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.459644322845417,0.370477568740955
61,99,pinch,1.044762,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.666005946481665,0.295731707317073
22,61,pinch,1.0699423,open,pinch,open,pinch,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.608819345661451
15,29,waveOut,1.0475472,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.558752997601918,0.509846827133479
31,81,pinch,1.0586246,waveOut,open,waveOut,waveOut,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
59,133,open,1.0588369,open,open,open,open,1,1,1,1,0,0,1,0,NaN,0.23162583518931,0.376278118609407,0.23162583518931
13,142,open,1.0235237,waveOut,open,waveOut,open,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.331288343558282
