user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
1,140,waveOut,0.7530372,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.574279379157428,0.506353861192571
1,44,fist,0.7563901,fist,fist,fist,fist,1,1,1,1,0,0,0,0,NaN,NaN,0,0.0981912144702842
1,62,open,0.7421163,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.32,0.438938053097345,0.32
1,83,pinch,0.7292996,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.568681318681319,0.5390625
1,94,pinch,0.7804071,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.492979719188768,0.492979719188768
1,113,waveIn,0.8293645,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.443828016643551,0.515806988352745
1,57,open,0.8342677,open,open,open,open,1,1,1,1,1,0,1,1,0.454198473282443,NaN,0.454198473282443,0.326446280991736
1,100,pinch,0.7776027,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.448484848484848,NaN,0.448484848484848,0.448484848484848
1,47,fist,0.8314996,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.47870778267254,0.47870778267254
1,68,open,0.7448543,open,open,open,open,1,1,1,1,0,1,0,1,NaN,0.351931330472103,NaN,0.351931330472103
1,149,waveOut,0.7395884,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.430678466076696
1,12,noGesture,0.7299478,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,96,pinch,0.7379655,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.521031207598372,0.521031207598372,0.521031207598372,0.521031207598372
1,81,pinch,0.7248104,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.572327044025157,NaN,0.572327044025157,0.572327044025157
1,52,open,0.7183346,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.388254486133768,0.275741710296684
1,93,pinch,0.7033487,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.587078651685393,0.50297619047619
1,87,pinch,0.7141585,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.484276729559748,0.547486033519553,0.484276729559748
1,73,open,0.6900778,open,open,open,open,1,1,1,1,0,0,1,0,NaN,0.218045112781955,0.342657342657343,0.218045112781955
1,118,waveIn,0.6944136,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,1,1,1,NaN,0.416528925619835,0.446017699115044,0.416528925619835
1,131,waveOut,0.712017,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,0,1,1,0.506666666666667,NaN,0.439306358381503,0.535211267605634
1,112,waveIn,0.6744659,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.432,0.432
1,143,waveOut,0.7420574,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.422619047619048,0.47972972972973
1,29,fist,0.6911055,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.308256880733945,0.287179487179487,0.308256880733945,0.287179487179487
1,114,waveIn,0.7073431,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.465573770491803,0.357894736842105
1,55,open,0.7043012,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.421900161030596,0.517397881996974
1,124,waveIn,0.6999501,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.529862174578867,0.345549738219895
1,110,waveIn,0.7316673,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.494688922610015,0.494688922610015
1,67,open,0.6728925,open,open,open,waveOut,1,1,1,0,0,0,1,0,NaN,NaN,0.332179930795848,NaN
1,91,pinch,0.6497628,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.54251012145749,0.54251012145749
1,148,waveOut,0.685398,open,fist,open,fist,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,147,waveOut,0.6228027,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.527050610820244,0.416510318949343
1,102,waveIn,0.6578751,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.39344262295082,0.291600633914422
1,41,fist,0.7991948,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.511627906976744,0.315789473684211
1,135,waveOut,0.6366552,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.552631578947368,0.485228290062668
1,40,fist,0.6843142,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.293103448275862,0.428571428571429,0.293103448275862
1,4,noGesture,0.7144543,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,123,waveIn,0.7056163,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
1,128,waveOut,0.6752458,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.446991404011461,0.493480441323972,0.446991404011461
1,3,noGesture,0.706806,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,5,noGesture,0.7507483,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,13,noGesture,0.6485509,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,86,pinch,0.6569978,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.496263079222721,NaN,0.496263079222721,0.496263079222721
1,137,waveOut,0.7313256,waveOut,waveOut,waveOut,waveOut,1,1,1,1,1,1,1,1,0.600456621004566,0.533492822966507,0.599771949828962,0.532855436081243
1,39,fist,0.7148522,fist,fist,fist,fist,1,1,1,1,1,1,1,1,0.425465838509317,0.425465838509317,0.425465838509317,0.425465838509317
1,79,pinch,0.6712623,pinch,pinch,pinch,pinch,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.396396396396396
1,104,waveIn,0.6967057,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,1,NaN,NaN,0.13953488372093,0.273381294964029
1,58,open,0.7164523,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.4234404536862,0.4234404536862,0.4234404536862
1,31,fist,0.648507,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.46422893481717,0.46422893481717
1,9,noGesture,0.6333492,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,54,open,0.6995843,open,open,open,open,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.39344262295082
1,138,waveOut,0.7255277,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.475551294343241,0.475551294343241
1,19,noGesture,0.6922874,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,125,waveIn,0.7137519,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.459770114942529
1,130,waveOut,0.7084243,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.493468795355588,0.400616332819723
1,126,waveOut,0.7386816,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.522255192878338
1,45,fist,0.6927874,fist,fist,fist,fist,1,1,1,1,0,1,0,1,NaN,0.365714285714286,NaN,0.365714285714286
1,63,open,0.6879692,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.531147540983607,0.428070175438596
1,132,waveOut,0.7693833,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.582056892778993,NaN
1,7,noGesture,0.718131,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,122,waveIn,0.7056378,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.419713831478537,0.335154826958106
1,116,waveIn,0.7218225,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.448484848484848,0.517293233082707
1,17,noGesture,0.6863146,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,20,noGesture,0.7600338,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,46,fist,0.7044616,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.485804416403785,0.430379746835443
1,28,fist,0.6857171,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.520588235294118,0.323333333333333
1,119,waveIn,0.6839512,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN
1,146,waveOut,0.7447276,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,1,1,1,NaN,0.561917443408788,0.561917443408788,0.561917443408788
1,66,open,0.7473293,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.414965986394558,0.388535031847134
1,95,pinch,0.6598449,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.557894736842105,0.557894736842105
1,56,open,0.761484,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.389655172413793,0.364516129032258
1,109,waveIn,0.7526788,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.475073313782991,0.431893687707641
1,111,waveIn,0.7182725,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.436641221374046,0.436641221374046
1,53,open,0.710696,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.429840142095915,0.533996683250415
1,11,noGesture,0.6822363,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,33,fist,0.7178708,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.416083916083916,0.296992481203008
1,144,waveOut,0.7154054,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.683127572016461,0.656126482213439
1,64,open,0.6834057,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.459807073954984,0.353951890034364
1,89,pinch,0.6983712,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.408427876823339,0.408427876823339,0.408427876823339
1,71,open,0.7158468,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.379928315412186,0.379928315412186
1,37,fist,0.693629,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.416502946954813,0.281449893390192
1,34,fist,0.6877598,fist,fist,fist,fist,1,1,1,1,0,0,1,1,NaN,NaN,0.33693972179289,0.384479717813051
1,36,fist,0.6700162,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.444816053511706,0.333333333333333,0.444816053511706
1,77,pinch,0.7561164,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.655677655677656,0.655677655677656
1,82,pinch,0.7711244,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.487062404870624,0.487062404870624
1,22,noGesture,0.748896,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,145,waveOut,0.6901188,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,0,NaN,NaN,0.608108108108108,NaN
1,70,open,0.7297873,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.347048300536673,0.347048300536673
1,59,open,0.6427157,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.357400722021661,0.468013468013468,0.357400722021661
1,105,waveIn,0.6241787,open,waveIn,open,waveIn,0,1,0,1,0,0,0,0,NaN,NaN,NaN,0.176271186440678
1,99,pinch,0.8071545,pinch,pinch,pinch,pinch,1,1,1,1,0,1,1,1,NaN,0.520984081041968,0.443896424167694,0.520984081041968
1,23,noGesture,0.7277316,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,21,noGesture,0.6952618,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,8,noGesture,0.7940888,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,69,open,0.7270377,open,open,open,open,1,1,1,1,0,0,1,1,NaN,NaN,0.460093896713615,0.357262103505843
1,129,waveOut,0.6370875,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.574733096085409
1,98,pinch,0.6412156,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.482225656877898,0.482225656877898
1,74,open,0.7031275,open,open,open,open,1,1,1,1,1,0,1,1,0.315789473684211,NaN,0.315789473684211,0.293706293706294
1,32,fist,0.7354178,fist,fist,fist,fist,1,1,1,1,0,0,0,0,NaN,NaN,NaN,0.137037037037037
1,72,open,0.7254314,waveOut,open,waveOut,open,0,1,0,1,0,0,0,1,NaN,NaN,NaN,0.459405940594059
1,90,pinch,0.7008403,pinch,pinch,pinch,pinch,1,1,1,1,1,0,1,1,0.473444613050076,NaN,0.473444613050076,0.374798061389338
1,85,pinch,0.7158331,pinch,pinch,pinch,pinch,1,1,1,1,0,0,1,1,NaN,NaN,0.440492476060192,0.495384615384615
1,51,open,0.7327545,open,open,open,open,1,1,1,1,1,1,1,1,0.330909090909091,0.330909090909091,0.330909090909091,0.330909090909091
1,103,waveIn,0.7055784,waveIn,waveIn,waveIn,waveIn,1,1,1,1,1,1,1,1,0.411111111111111,0.411111111111111,0.411111111111111,0.411111111111111
1,121,waveIn,0.7092768,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,0,NaN,NaN,0.367567567567568,0.223423423423423
1,133,waveOut,0.6739765,waveOut,waveOut,waveOut,waveOut,1,1,1,1,0,0,1,1,NaN,NaN,0.661733615221987,0.467312348668281
1,108,waveIn,0.7277061,waveIn,waveIn,waveIn,waveIn,1,1,1,1,0,0,1,1,NaN,NaN,0.461538461538462,0.356164383561644
1,43,fist,0.7143917,fist,fist,fist,fist,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.299065420560748
1,35,fist,0.7003007,fist,fist,fist,fist,1,1,1,1,1,0,1,1,0.451282051282051,NaN,0.451282051282051,0.451282051282051
1,14,noGesture,0.7098714,noGesture,noGesture,noGesture,noGesture,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN
1,139,waveOut,0.7151681,waveOut,open,waveOut,waveOut,1,0,1,1,0,0,1,1,NaN,NaN,0.502358490566038,0.419601837672282
1,88,pinch,0.6711061,pinch,pinch,pinch,pinch,1,1,1,1,1,1,1,1,0.523676880222841,0.523676880222841,0.523676880222841,0.523676880222841
1,49,fist,0.7329037,fist,fist,fist,fist,1,1,1,1,0,0,0,1,NaN,NaN,NaN,0.493273542600897
1,62,open,0.7065324,open,open,open,open,1,1,1,1,0,1,1,1,NaN,0.32,0.438938053097345,0.32
1,27,fist,0.7096184,fist,fist,fist,fist,1,1,1,1,0,1,1,1,NaN,0.401976935749588,0.355167394468704,0.401976935749588
